,Gender,IsLocal,IsPartnerEmployee,IsFriendPromo,HasPhone,ContractType,IsVisitingGroup,MemberAge,AvgOverdueCosts,NumMonthsContractEnd,Tenure,OvrClassFreq,AvgClassFreqCurrentMonth,IsChurned,AgeGroup,TenureGroup
2328,Male,Yes,No,No,Yes,Annually,Yes,31.0,132.8585077031733,12,3,0.6089382586132706,0.6219081108485115,No,29-32,0-7
2329,Female,Yes,Yes,Yes,Yes,Semi-Annually,No,33.0,223.68510784190624,6,4,1.1551559836995366,1.2074647085167405,No,33-37,0-7
2330,Female,Yes,No,No,Yes,Monthly,Yes,26.0,62.41295556801904,1,2,3.5128152379517066,3.3120151929882176,No,25-28,0-7
2331,Male,Yes,No,No,Yes,Annually,Yes,32.0,214.9450996095024,11,5,0.6997485810029433,0.6866204870695771,No,29-32,0-7
2332,Female,Yes,Yes,Yes,Yes,Monthly,Yes,30.0,205.960549680206,1,4,1.0039181181549126,1.085472971622322,No,29-32,0-7
2333,Male,Yes,Yes,Yes,Yes,Monthly,Yes,33.0,143.232451790641,1,2,3.6110216442325633,3.5781444319821345,No,33-37,0-7
2334,Male,Yes,Yes,Yes,Yes,Monthly,Yes,33.0,369.2343207761203,1,3,1.6748719502736362,1.593046781558149,No,33-37,0-7
2335,Female,Yes,Yes,Yes,Yes,Annually,Yes,24.0,151.26465097780047,12,6,3.0076957722279145,2.9681973766757586,No,21-24,0-7
2336,Female,No,Yes,No,Yes,Semi-Annually,No,32.0,327.20363369324286,6,1,1.3576472564486144,1.35183392109694,No,29-32,0-7
2337,Female,Yes,No,No,Yes,Monthly,No,29.0,142.92619557969357,1,6,1.9952549277786948,1.7343396330036307,No,29-32,0-7
2338,Male,No,Yes,Yes,Yes,Monthly,No,30.0,25.62840601013123,1,4,1.7633585962532767,1.7727544551163767,No,29-32,0-7
2339,Female,Yes,No,No,Yes,Monthly,No,25.0,193.38991274436935,1,0,1.5873152178466103,1.604880770662739,Yes,25-28,0-7
2340,Female,Yes,Yes,Yes,Yes,Monthly,No,29.0,39.04936013185943,1,5,1.0765830192775154,0.9679597183336288,No,29-32,0-7
2341,Male,No,Yes,No,Yes,Monthly,Yes,33.0,8.42870120146074,1,4,0.4085812083443148,0.2716640749581687,No,33-37,0-7
2342,Male,Yes,No,No,Yes,Monthly,Yes,32.0,442.97635544956887,1,1,1.8846850020767243,1.9692095350694496,No,29-32,0-7
2343,Female,Yes,No,Yes,Yes,Monthly,Yes,25.0,265.08021146369634,1,8,1.6396664983958291,1.5415323926463222,No,25-28,8-15
2344,Male,Yes,Yes,Yes,Yes,Annually,No,30.0,221.2161905257676,12,9,0.0,0.0468699914533376,No,29-32,8-15
2345,Female,Yes,No,No,Yes,Semi-Annually,Yes,29.0,230.591940947735,6,9,0.7507788789813128,0.7237109915521286,No,29-32,8-15
2346,Female,Yes,No,No,Yes,Monthly,Yes,33.0,73.66193879677195,1,2,1.018481210097514,1.1369360546260674,No,33-37,0-7
2347,Male,No,Yes,No,Yes,Semi-Annually,No,25.0,224.6000164880552,3,2,1.7290020615749906,1.2039871889009115,Yes,25-28,0-7
2348,Female,No,Yes,Yes,Yes,Semi-Annually,No,29.0,58.62395169196739,6,2,1.9729861269267253,1.938463937550111,No,29-32,0-7
2349,Female,Yes,No,No,Yes,Monthly,No,30.0,106.42966754220916,1,3,2.4272552352745285,1.909613227207779,Yes,29-32,0-7
2350,Male,Yes,No,Yes,Yes,Monthly,No,32.0,13.45485959850933,1,1,1.8996615564564328,1.9642966177177936,No,29-32,0-7
2351,Female,Yes,No,No,Yes,Monthly,No,33.0,7.142134855871774,1,8,0.6532717768290248,0.7560807735487152,No,33-37,8-15
2352,Female,Yes,Yes,Yes,Yes,Monthly,No,22.0,169.22259163210754,1,1,2.3149668841186086,1.4205762804713291,Yes,21-24,0-7
2353,Male,Yes,No,No,Yes,Monthly,No,26.0,113.06750354726616,1,12,1.1123148474819256,1.1514940378861709,No,25-28,8-15
2354,Male,No,No,No,Yes,Monthly,No,21.0,304.53564862950003,1,1,2.4841113992502826,2.573158715148882,No,,0-7
2355,Female,Yes,No,No,Yes,Monthly,No,30.0,40.55941737577624,1,26,1.6630335970742496,1.7503012803414824,No,29-32,24-31
2356,Female,Yes,No,No,Yes,Monthly,No,28.0,96.7324967856962,1,1,2.168936074466965,2.2343834775824885,No,25-28,0-7
2357,Female,Yes,Yes,Yes,No,Annually,Yes,25.0,226.3035456150317,12,2,2.052248208156814,2.033183112007376,No,25-28,0-7
2358,Male,Yes,No,No,Yes,Monthly,No,29.0,235.0321455341833,1,6,0.6184988711869441,0.7145955377138504,No,29-32,0-7
2359,Male,No,Yes,No,Yes,Monthly,Yes,27.0,123.77147845977082,1,1,0.3722011547988908,0.413586047284734,No,25-28,0-7
2360,Male,Yes,No,No,Yes,Monthly,No,29.0,87.13120561136442,1,0,0.0,0.0,Yes,29-32,0-7
2361,Female,No,No,Yes,Yes,Monthly,No,29.0,217.3584485145724,1,2,1.5974880421825777,1.6140123756160472,No,29-32,0-7
2362,Female,Yes,Yes,Yes,No,Monthly,No,28.0,180.2498283970189,1,5,2.7229914421909043,2.7164327380348907,No,25-28,0-7
2363,Male,Yes,No,No,Yes,Monthly,Yes,27.0,139.89310667228642,1,0,2.3221324554094744,1.8384355814978333,Yes,25-28,0-7
2364,Female,Yes,No,No,Yes,Monthly,No,29.0,311.18718681096647,1,1,1.9914064058362888,1.9840922221990407,No,29-32,0-7
2365,Male,Yes,Yes,Yes,Yes,Monthly,No,29.0,178.94153027261623,1,0,1.4307648829785773,0.3312512763671123,Yes,29-32,0-7
2366,Male,Yes,Yes,No,Yes,Monthly,No,31.0,192.0207867783857,1,6,1.2854267713450829,1.3388441144466376,No,29-32,0-7
2367,Male,No,Yes,No,Yes,Monthly,Yes,27.0,155.9748511285859,1,1,1.5487839183328125,1.622759210728364,No,25-28,0-7
2368,Male,Yes,No,No,Yes,Monthly,No,28.0,167.1402101114066,1,4,3.0466629807015084,3.0248399558863617,No,25-28,0-7
2369,Male,Yes,Yes,Yes,No,Semi-Annually,No,27.0,274.0847632435824,6,8,1.895460755614688,1.7220147147728198,No,25-28,8-15
2370,Female,Yes,No,No,Yes,Semi-Annually,Yes,34.0,44.793117931280285,6,4,1.1789816017168009,1.3244398771371195,No,33-37,0-7
2371,Male,Yes,Yes,No,Yes,Monthly,Yes,36.0,131.39313537431556,1,15,2.269303979553256,2.3556209177259664,No,33-37,8-15
2372,Female,No,No,No,Yes,Monthly,No,29.0,214.657805276616,1,1,0.0,0.0,Yes,29-32,0-7
2373,Male,Yes,Yes,Yes,Yes,Annually,No,37.0,242.58524502451976,12,4,2.2884933206508635,2.41539771904735,No,,0-7
2374,Female,Yes,Yes,Yes,Yes,Annually,No,32.0,248.4249204680892,11,0,1.889913099340716,2.025784911199337,No,29-32,0-7
2375,Male,Yes,Yes,Yes,Yes,Monthly,Yes,34.0,396.3994509419098,1,1,2.237812407357339,2.157834969155669,No,33-37,0-7
2376,Female,Yes,Yes,Yes,Yes,Monthly,Yes,34.0,112.0859319091725,1,5,2.6695489515726187,2.717661872478008,No,33-37,0-7
2377,Female,Yes,Yes,Yes,Yes,Monthly,No,26.0,205.3853117608396,1,2,1.498636242673125,0.9747190455664247,Yes,25-28,0-7
2378,Female,Yes,Yes,No,Yes,Monthly,No,29.0,87.39621230185787,1,0,2.243814412671019,1.7921199685276663,Yes,29-32,0-7
2379,Male,Yes,No,No,Yes,Monthly,No,34.0,83.89979198324994,1,2,3.9094205665299366,3.829655833474553,No,33-37,0-7
2380,Female,No,Yes,No,Yes,Semi-Annually,Yes,31.0,101.70673729717278,6,2,4.333893901846313,4.418045832637008,No,29-32,0-7
2381,Female,Yes,Yes,Yes,Yes,Monthly,No,23.0,77.02751560590595,1,0,3.1885021018530595,2.6448402432891167,Yes,21-24,0-7
2382,Female,Yes,Yes,No,Yes,Monthly,No,21.0,228.461171796184,1,0,1.2589217759452391,0.3140977349641405,Yes,,0-7
2383,Male,Yes,No,No,Yes,Monthly,No,30.0,21.72879062721633,1,1,3.243459112804976,3.351649629086127,No,29-32,0-7
2384,Female,Yes,No,No,Yes,Monthly,Yes,33.0,69.20122993247116,1,3,0.9470354640926376,0.9800076644609188,No,33-37,0-7
2385,Female,Yes,Yes,No,No,Semi-Annually,No,24.0,119.86606702293284,6,3,1.8793797227498183,1.8899837384269949,No,21-24,0-7
2386,Male,Yes,No,No,Yes,Monthly,No,28.0,101.03736842838022,1,1,2.656633669177034,2.8655425579805853,No,25-28,0-7
2387,Male,Yes,Yes,Yes,Yes,Semi-Annually,No,32.0,160.3990954661268,6,6,3.0311522664470063,2.9972869152417863,No,29-32,0-7
2388,Male,Yes,No,Yes,Yes,Annually,Yes,31.0,208.84627668209603,12,10,2.276956145316541,2.127820852922232,No,29-32,8-15
2389,Male,Yes,No,No,Yes,Monthly,Yes,32.0,217.86321780617925,1,2,1.5098400769541906,1.6168448145049104,No,29-32,0-7
2390,Male,Yes,Yes,No,Yes,Semi-Annually,No,32.0,312.7413785615853,4,0,0.7691391393416229,0.7805777667454257,No,29-32,0-7
2391,Female,Yes,No,No,Yes,Monthly,Yes,28.0,112.22574598102614,1,3,2.3100619181275945,2.265327799279411,No,25-28,0-7
2392,Female,Yes,No,Yes,Yes,Monthly,Yes,31.0,181.1590905800317,1,0,2.07940950608012,1.7644813311075715,Yes,29-32,0-7
2393,Male,Yes,No,No,No,Annually,No,31.0,137.11579612674203,12,1,2.377820952346689,2.4376951333382184,No,29-32,0-7
2394,Female,No,No,No,Yes,Semi-Annually,Yes,32.0,515.392605727715,6,4,0.0,0.0,No,29-32,0-7
2395,Female,Yes,No,No,Yes,Annually,Yes,31.0,355.6267156345108,12,3,0.4035695190497093,0.3450606199296179,No,29-32,0-7
2396,Female,Yes,Yes,Yes,Yes,Annually,No,32.0,315.1766363848413,10,10,2.0108637170020742,2.182067964786261,No,29-32,8-15
2397,Male,No,Yes,No,Yes,Monthly,No,29.0,74.52692755035756,1,2,2.444695186103208,2.415605364838678,No,29-32,0-7
2398,Male,Yes,Yes,Yes,Yes,Monthly,No,31.0,100.32815217438844,1,8,2.619506000081385,2.6689913363883067,No,29-32,8-15
2399,Female,No,Yes,No,Yes,Semi-Annually,Yes,25.0,11.709011293631477,6,1,4.445953982980912,4.447589728960009,No,25-28,0-7
2400,Female,Yes,No,No,No,Semi-Annually,No,29.0,70.89557498009673,6,15,1.7104361851449603,1.6893980785780187,No,29-32,8-15
2401,Female,Yes,No,No,Yes,Monthly,Yes,35.0,230.34167640380275,1,1,1.9779957022128245,1.8767006518336984,Yes,33-37,0-7
2402,Male,Yes,Yes,No,No,Annually,Yes,32.0,15.708069790310423,12,18,1.426304569509186,1.2677013655319822,No,29-32,16-23
2403,Male,No,Yes,No,Yes,Annually,Yes,31.0,5.428028898494363,12,4,2.911785628189885,2.7833316821433245,No,29-32,0-7
2404,Male,Yes,No,No,Yes,Monthly,No,31.0,207.9432170074668,1,2,1.2865539296203663,1.1204772477453988,No,29-32,0-7
2405,Female,Yes,No,No,Yes,Semi-Annually,Yes,23.0,38.69528622292885,6,0,1.1146065065654898,0.5053215559749344,Yes,21-24,0-7
2406,Female,Yes,Yes,Yes,Yes,Semi-Annually,No,31.0,241.9564406612141,6,13,0.1531390896610569,0.2258798841725367,No,29-32,8-15
2407,Female,Yes,Yes,No,Yes,Monthly,No,29.0,290.07498455432966,1,0,0.3489092964129055,0.0,Yes,29-32,0-7
2408,Female,Yes,No,No,Yes,Monthly,No,33.0,24.99111352392777,1,2,1.0838587399398252,1.1468189028553295,No,33-37,0-7
2409,Male,Yes,Yes,No,Yes,Monthly,Yes,29.0,134.6233461885722,1,3,1.8729521932062168,1.877287962847488,No,29-32,0-7
2410,Male,Yes,Yes,Yes,Yes,Annually,Yes,37.0,331.6593794802281,12,2,2.2627428060462025,2.2029696502324883,No,33-37,0-7
2411,Female,Yes,No,No,Yes,Monthly,No,23.0,110.55511871656336,1,1,1.5918305178938348,1.3812790652682607,Yes,21-24,0-7
2412,Male,Yes,Yes,Yes,Yes,Monthly,Yes,37.0,2.5549672168390387,1,2,2.009047329217581,1.9415131754944928,No,33-37,0-7
2413,Female,Yes,No,No,No,Monthly,Yes,25.0,177.79633928480644,1,10,1.823102066658525,1.6722512996618015,No,25-28,8-15
2414,Female,Yes,No,No,No,Annually,Yes,28.0,84.8133157636626,9,19,2.352768790285612,2.336942237472915,No,25-28,16-23
2415,Male,Yes,No,No,No,Monthly,No,28.0,5.299371787801134,1,3,3.3107259514616314,3.3192165652891235,No,25-28,0-7
2416,Male,Yes,Yes,Yes,Yes,Semi-Annually,No,28.0,27.31787383327097,6,4,2.446000612151832,2.4630016702679858,No,25-28,0-7
2417,Male,Yes,No,No,Yes,Semi-Annually,Yes,30.0,203.4054001670788,6,1,2.3135253886835816,2.3250360148898666,No,29-32,0-7
2418,Female,Yes,Yes,No,Yes,Annually,No,27.0,260.3803118088839,12,1,1.4475220818902603,1.6760923273649122,No,25-28,0-7
2419,Male,Yes,No,Yes,Yes,Monthly,Yes,23.0,11.86112483289223,1,0,0.0,0.0,Yes,21-24,0-7
2420,Female,Yes,Yes,No,Yes,Monthly,No,32.0,146.88954406375964,1,3,3.3296561488519383,3.3265660806398625,No,29-32,0-7
2421,Female,Yes,No,No,Yes,Semi-Annually,Yes,32.0,69.46089341690289,6,4,0.8934094568035096,0.7523537773883522,No,29-32,0-7
2422,Male,No,Yes,No,No,Monthly,No,36.0,241.48672664248053,1,1,0.8402223142701335,0.568063056407286,No,33-37,0-7
2423,Male,Yes,Yes,Yes,Yes,Semi-Annually,No,31.0,75.48730754249237,6,11,2.51454555211078,2.5547178164073245,No,29-32,8-15
2424,Male,Yes,No,No,Yes,Monthly,No,29.0,355.33730361574584,1,6,2.7641812848647698,2.6817386592108376,No,29-32,0-7
2425,Female,Yes,No,No,Yes,Monthly,Yes,31.0,146.47100083447745,1,5,3.3360334395307603,3.36243932318288,No,29-32,0-7
2426,Male,Yes,No,No,Yes,Annually,No,32.0,57.52396605957156,12,2,2.020413493568216,2.0516001147998466,No,29-32,0-7
2427,Female,Yes,Yes,Yes,Yes,Annually,Yes,28.0,108.2271129661975,10,6,3.018430528474921,3.0645509467044296,No,25-28,0-7
2428,Female,Yes,Yes,Yes,Yes,Monthly,Yes,32.0,138.37891487490606,1,7,0.0,0.0617865004304534,No,29-32,0-7
2429,Female,Yes,Yes,No,Yes,Annually,Yes,34.0,163.48228517502702,12,6,3.2662459950514338,3.2075370754328167,No,33-37,0-7
2430,Male,Yes,No,No,Yes,Monthly,Yes,34.0,99.29390382165892,1,3,2.870320259067685,2.9230646475121893,No,33-37,0-7
2431,Female,No,No,No,Yes,Monthly,No,30.0,119.94335712107292,1,2,0.0,0.0,Yes,29-32,0-7
2432,Female,Yes,Yes,No,No,Monthly,No,27.0,145.2766580276161,1,0,1.0169897073944023,0.7596884125808576,Yes,25-28,0-7
2433,Female,No,Yes,Yes,Yes,Annually,Yes,25.0,52.62374805362929,11,1,2.5721863863420658,1.3264878726530678,Yes,25-28,0-7
2434,Male,Yes,No,No,Yes,Monthly,Yes,28.0,154.1628620751259,1,1,2.1528670980120967,1.7396069789887094,Yes,25-28,0-7
2435,Male,Yes,Yes,Yes,Yes,Monthly,No,27.0,8.900123835732902,1,10,2.10905667483338,2.1203975587837607,No,25-28,8-15
2436,Male,Yes,No,No,Yes,Monthly,No,29.0,208.75064645478545,1,5,0.751450087780051,0.812234965369667,No,29-32,0-7
2437,Male,Yes,Yes,No,Yes,Monthly,No,32.0,8.039850363747064,1,0,1.1831599043899843,0.0881250228465468,Yes,29-32,0-7
2438,Male,Yes,No,No,Yes,Monthly,Yes,29.0,148.02893499613717,1,3,0.390803845609806,0.3838922804590099,No,29-32,0-7
2439,Male,Yes,Yes,No,Yes,Monthly,No,28.0,3.124420547844493,1,2,2.3418299439122245,1.8364509859656897,Yes,25-28,0-7
2440,Male,Yes,Yes,Yes,Yes,Annually,No,26.0,100.8707269457018,11,1,1.7635210044381748,0.9722874406227502,Yes,25-28,0-7
2441,Male,Yes,No,No,Yes,Monthly,Yes,31.0,159.9978718698846,1,2,1.0457249523692238,1.167138282480571,No,29-32,0-7
2442,Male,Yes,No,No,Yes,Annually,No,27.0,232.65837638374623,6,2,0.9360818645750508,0.9939559985887207,No,25-28,0-7
2443,Female,Yes,Yes,No,Yes,Semi-Annually,Yes,34.0,349.3616285887374,6,11,2.420768488192795,2.2344099488024503,No,33-37,8-15
2444,Female,Yes,Yes,No,Yes,Annually,Yes,34.0,293.74145805886195,11,2,3.3813086519673456,3.2219311138003563,No,33-37,0-7
2445,Female,Yes,Yes,No,Yes,Monthly,No,31.0,51.68598807470203,1,4,3.582057212326806,3.391811402551886,No,29-32,0-7
2446,Female,No,No,No,Yes,Semi-Annually,No,32.0,32.78245910897215,4,4,2.2268815105549664,2.2571864471273866,No,29-32,0-7
2447,Female,Yes,Yes,No,Yes,Monthly,Yes,29.0,165.48535492698997,1,1,0.7054675104189911,0.3871040130917129,Yes,29-32,0-7
2448,Female,No,No,No,Yes,Annually,Yes,28.0,106.11009671508906,10,3,2.558573365962989,2.520852499161683,No,25-28,0-7
2449,Female,Yes,No,No,Yes,Monthly,Yes,24.0,8.393485751206569,1,0,0.7695123447429214,0.0,Yes,21-24,0-7
2450,Female,Yes,No,No,Yes,Monthly,No,27.0,128.4703008087325,1,2,1.308423329677963,0.6471284060466764,Yes,25-28,0-7
2451,Male,Yes,No,No,Yes,Semi-Annually,No,24.0,85.4482243452192,6,1,1.272569770090738,0.6864815921183905,Yes,21-24,0-7
2452,Female,Yes,No,No,Yes,Monthly,Yes,25.0,19.578447813450524,1,3,0.4565235340875121,0.0,Yes,25-28,0-7
2453,Male,Yes,Yes,No,Yes,Annually,No,24.0,225.72323283523232,12,2,2.078897501971153,2.0918845221145577,No,21-24,0-7
2454,Female,Yes,No,No,Yes,Monthly,Yes,31.0,2.769940565708368,1,1,1.2551046849886685,1.87931096874142,Yes,29-32,0-7
2455,Male,Yes,Yes,Yes,Yes,Annually,Yes,30.0,241.42415501846864,12,12,3.1985974540585214,3.161645073170284,No,29-32,8-15
2456,Male,Yes,No,No,Yes,Monthly,No,25.0,4.395133813231396,1,2,0.9185248380898764,0.3256714518037325,Yes,25-28,0-7
2457,Male,Yes,Yes,No,Yes,Monthly,Yes,30.0,94.70146973990644,1,0,1.8837771033369075,1.2041432240819052,Yes,29-32,0-7
2458,Female,Yes,Yes,No,Yes,Monthly,No,34.0,59.79748282151309,1,5,2.9706148948085844,2.9491541151582013,No,33-37,0-7
2459,Male,Yes,Yes,No,Yes,Semi-Annually,No,31.0,104.60419790404032,4,1,3.008667578102642,3.0157975444028766,No,29-32,0-7
2460,Male,Yes,No,No,Yes,Annually,No,27.0,20.541996653457844,12,7,3.154637460362252,3.1131800049430605,No,25-28,0-7
2461,Female,Yes,No,No,Yes,Monthly,No,28.0,138.16400402591978,1,0,1.210868093004872,0.6058479526101321,Yes,25-28,0-7
2462,Male,No,Yes,No,Yes,Monthly,No,32.0,84.28256099823827,1,5,2.0367428442860533,2.2496591632462204,No,29-32,0-7
2463,Female,Yes,Yes,Yes,Yes,Annually,No,26.0,22.57702960057564,11,3,3.091988460311585,3.0834796230069856,No,25-28,0-7
2464,Female,Yes,Yes,Yes,Yes,Monthly,Yes,28.0,315.1752672055362,1,15,2.624156861161451,2.4974966205629983,No,25-28,8-15
2465,Female,Yes,Yes,Yes,Yes,Annually,Yes,28.0,5.932281946404352,11,4,1.1637260182583584,0.9715894547676742,No,25-28,0-7
2466,Male,Yes,No,No,Yes,Monthly,No,29.0,259.1072156999059,1,14,2.273820239675892,2.349721272021672,No,29-32,8-15
2467,Female,Yes,No,No,Yes,Monthly,No,29.0,165.91884044819486,1,1,2.47040869050412,2.495465482431805,No,29-32,0-7
2468,Male,Yes,Yes,No,Yes,Monthly,No,26.0,187.5348257256672,1,1,2.050436828669105,2.0021187400145184,Yes,25-28,0-7
2469,Male,Yes,Yes,Yes,Yes,Semi-Annually,Yes,30.0,296.98248103004687,5,2,3.1055200987695275,3.2034853077998964,No,29-32,0-7
2470,Female,Yes,No,No,No,Annually,Yes,33.0,122.33744410227776,9,0,2.783490878974208,2.806008817562486,No,33-37,0-7
2471,Male,Yes,Yes,No,Yes,Annually,No,26.0,281.2992536735902,12,0,1.7469014699182002,1.0759021609012729,Yes,25-28,0-7
2472,Male,Yes,Yes,No,Yes,Annually,No,33.0,76.9414589861043,9,0,2.313957632721181,1.8503077041381208,Yes,33-37,0-7
2473,Female,Yes,No,No,Yes,Semi-Annually,No,25.0,34.16938286487617,6,1,1.7431857517591025,1.1598394884773469,Yes,25-28,0-7
2474,Male,Yes,No,No,Yes,Monthly,No,29.0,55.894549939531686,1,1,1.6051781324425043,0.6653339121933829,Yes,29-32,0-7
2475,Female,Yes,Yes,Yes,Yes,Annually,Yes,35.0,145.19523644843426,11,3,2.7721715317820905,2.9194129052203945,No,33-37,0-7
2476,Female,Yes,Yes,Yes,Yes,Semi-Annually,Yes,32.0,243.62234478063576,6,6,2.5060529681724413,2.5320395912975715,No,29-32,0-7
2477,Male,Yes,No,No,No,Monthly,Yes,25.0,233.76229445660144,1,0,0.8312252072502079,0.6865251731843901,Yes,25-28,0-7
2478,Male,Yes,Yes,No,No,Semi-Annually,Yes,28.0,109.40660713575646,4,12,1.6569968589082995,1.5977662738498175,No,25-28,8-15
2479,Female,Yes,Yes,No,Yes,Monthly,No,27.0,148.12507855738804,1,0,1.7811199823429058,1.4935434619628545,Yes,25-28,0-7
2480,Female,Yes,No,No,Yes,Monthly,Yes,29.0,105.22628816365238,1,1,1.6165685232818778,1.7377727952211417,No,29-32,0-7
2481,Female,Yes,Yes,No,Yes,Annually,No,26.0,86.0070080710672,12,3,2.4681910117701125,2.6474953173257787,No,25-28,0-7
2482,Male,Yes,No,No,Yes,Monthly,Yes,29.0,242.3549173333029,1,1,2.5914212289885312,2.624385893439791,No,29-32,0-7
2483,Female,Yes,Yes,Yes,Yes,Semi-Annually,No,37.0,41.2876296389984,6,9,3.354540559457196,3.2076088521640966,No,,8-15
2484,Female,Yes,Yes,No,Yes,Annually,No,27.0,24.45936878591516,12,2,2.6633206166163275,2.6168078795251533,No,25-28,0-7
2485,Female,Yes,Yes,Yes,Yes,Monthly,No,32.0,266.4375257406123,1,0,2.5388240059208176,2.5392677637344865,No,29-32,0-7
2486,Female,Yes,Yes,Yes,No,Annually,No,31.0,129.52119214752747,12,3,0.6117425555069929,0.5526378991699259,No,29-32,0-7
2487,Male,Yes,No,No,Yes,Monthly,No,28.0,50.23124659100566,1,1,3.021558074856105,3.241357273069468,Yes,25-28,0-7
2488,Male,Yes,No,Yes,Yes,Monthly,No,28.0,12.815002652885212,1,2,1.2227625552730954,0.6127626581461825,Yes,25-28,0-7
2489,Male,Yes,Yes,Yes,Yes,Annually,Yes,26.0,199.5012360164297,12,5,0.0,0.0,No,25-28,0-7
2490,Female,No,Yes,No,Yes,Semi-Annually,No,32.0,372.19697361610224,4,2,0.8341561644152471,0.9012052840620208,No,29-32,0-7
2491,Female,Yes,No,No,Yes,Monthly,No,33.0,339.39610325583686,1,7,1.957221588380751,2.0864960723806942,No,33-37,0-7
2492,Female,Yes,No,No,Yes,Monthly,No,27.0,20.95011283532236,1,2,0.5231167862848418,0.6162717254343959,No,25-28,0-7
2493,Female,Yes,Yes,No,Yes,Annually,No,29.0,69.40725016502259,10,9,3.5298871881617586,3.5469058672573626,No,29-32,8-15
2494,Female,Yes,Yes,Yes,Yes,Monthly,No,27.0,106.46947543075945,1,2,1.8532964554815468,1.271541177872776,Yes,25-28,0-7
2495,Male,Yes,No,No,Yes,Monthly,Yes,27.0,115.6596518435546,1,1,0.5162010474100025,0.0,Yes,25-28,0-7
2496,Male,Yes,No,No,No,Monthly,Yes,32.0,11.533209503348804,1,20,2.2721227929114045,2.487435953402974,No,29-32,16-23
2497,Female,Yes,No,No,Yes,Monthly,No,27.0,79.58589030535262,1,8,2.8803168694610286,3.2572362439582654,No,25-28,8-15
2498,Male,Yes,No,No,Yes,Monthly,Yes,30.0,46.50796860327898,1,9,2.806037606824572,2.9446098837473054,No,29-32,8-15
2499,Female,Yes,Yes,Yes,Yes,Annually,Yes,32.0,321.0391665322337,12,8,1.1727371864288254,1.1192968929917098,No,29-32,8-15
2500,Male,Yes,Yes,Yes,Yes,Monthly,Yes,25.0,224.78657481389345,1,15,2.852073611615561,2.87888296664441,No,25-28,8-15
2501,Female,No,No,No,Yes,Monthly,No,33.0,182.96051423116643,1,2,3.0335317621065867,3.249252966856845,No,33-37,0-7
2502,Female,Yes,Yes,No,Yes,Semi-Annually,Yes,27.0,211.2575494668856,6,3,2.984066566588792,2.9718474721917034,No,25-28,0-7
2503,Female,Yes,Yes,No,Yes,Monthly,No,34.0,133.27351774221847,1,1,1.674653471332782,1.4594552529893714,Yes,33-37,0-7
2504,Male,Yes,No,No,Yes,Semi-Annually,Yes,36.0,198.18937702749903,5,3,3.6974406775896727,3.8802651640543937,No,33-37,0-7
2505,Female,Yes,No,No,Yes,Monthly,No,31.0,192.32386288876413,1,0,1.9039035847669243,1.2858704774835434,Yes,29-32,0-7
2506,Female,Yes,Yes,Yes,Yes,Monthly,Yes,30.0,179.3404988837607,1,0,2.570381550716452,2.5766883454354708,No,29-32,0-7
2507,Female,Yes,Yes,No,Yes,Annually,Yes,28.0,0.9932401239909652,12,2,0.5446315107332715,0.5325431536423598,No,25-28,0-7
2508,Female,Yes,No,No,Yes,Annually,Yes,28.0,258.2415155487877,11,6,2.853807625198692,2.7501763204178733,No,25-28,0-7
2509,Male,Yes,Yes,Yes,Yes,Annually,Yes,30.0,181.0028959878132,12,7,0.5610166253780329,0.565700506744143,No,29-32,0-7
2510,Male,Yes,Yes,Yes,Yes,Semi-Annually,Yes,33.0,60.30236761650484,6,1,2.3813207201130115,2.5221891034388007,No,33-37,0-7
2511,Male,Yes,No,Yes,Yes,Monthly,Yes,26.0,210.4587478358126,1,5,2.4218357030784974,2.3364395309648884,No,25-28,0-7
2512,Male,No,No,No,Yes,Monthly,Yes,27.0,140.8167179017984,1,0,0.1587093511685948,0.0,Yes,25-28,0-7
2513,Female,Yes,Yes,Yes,Yes,Annually,Yes,26.0,96.17802383494914,12,6,0.6393106201800414,0.5778588160475251,No,25-28,0-7
2514,Male,No,No,No,Yes,Monthly,No,25.0,120.89646493389186,1,0,0.5940693129532343,0.130168691592218,Yes,25-28,0-7
2515,Male,Yes,Yes,No,Yes,Monthly,No,33.0,296.04087220523564,1,4,3.0845683045948595,3.261775210131752,No,33-37,0-7
2516,Female,Yes,No,No,Yes,Monthly,No,27.0,69.23184480197112,1,4,1.5021470839538913,1.3611539648712807,No,25-28,0-7
2517,Male,Yes,No,No,Yes,Monthly,No,31.0,152.79447566083138,1,2,0.6050933831932901,0.3042651775212127,Yes,29-32,0-7
2518,Male,Yes,No,No,Yes,Annually,No,34.0,67.57984992052961,12,3,0.9602677830923754,1.054448217992811,No,33-37,0-7
